timestamp,open,high,low,close,volume
1772427600,5346.6001,5405.0000,5266.2998,5294.3999,72
1772514000,5298.7002,5303.7998,5023.0000,5107.3999,1776
1772600400,5130.7002,5180.2002,5117.2002,5120.2002,679
1772686800,5169.5000,5169.5000,5054.7002,5065.2998,1701
1772773200,5121.0000,5146.1001,5076.1001,5146.1001,148
1773028800,5155.0000,5160.6001,5077.7002,5091.5000,639
1773115200,5138.2002,5229.7002,5137.6001,5229.7002,4300
1773201600,5190.7998,5191.2998,5167.3999,5167.3999,633
1773288000,5137.2002,5137.2002,5115.7998,5115.7998,410
1773374400,5089.6001,5117.0000,5009.5000,5052.5000,479
1773633600,5001.6001,5010.6001,4994.0000,4994.0000,130
1773720000,5017.6001,5017.6001,4994.2002,5001.0000,239
1773806400,4949.6001,4949.6001,4821.7002,4889.8999,1461
1773892800,4830.2998,4830.2998,4554.0000,4600.7002,627
1773979200,4686.8999,4686.8999,4570.3999,4570.3999,235
1774238400,4353.0000,4480.3999,4100.7998,4404.1001,544
1774324800,4338.7002,4399.2998,4325.2002,4399.2998,378
1774411200,4549.0000,4551.8999,4541.7998,4549.7998,388
1774497600,4441.5000,4443.1001,4375.5000,4375.5000,1070
1774584000,4492.0000,4492.0000,4492.0000,4492.0000,74348
1774843200,4482.7998,4579.1001,4413.3999,4526.0000,10816
1774929600,4510.0000,4684.1001,4508.6001,4647.6001,4264
1775016000,4668.3999,4789.1001,4668.0000,4783.2002,1637
1775102400,4764.8999,4784.3999,4558.8999,4651.5000,0
1775448000,4656.1001,4689.6001,4605.0000,4656.7998,148
1775534400,4624.8999,4676.2998,4608.0000,4657.1001,327
1775620800,4760.0000,4851.0000,4738.7998,4749.5000,405
1775707200,4711.0000,4799.1001,4711.0000,4792.2002,1277
1777608000,4636.7002,4636.7002,4581.7002,4629.8999,113
1777867200,4581.2002,4581.2002,4512.7002,4519.5000,20
1777953600,4547.6001,4580.5000,4547.6001,4555.7998,426
1778040000,4663.6001,4712.6001,4663.6001,4681.8999,212
1778126400,4704.7998,4736.2002,4699.7998,4699.7998,254
1778212800,4714.3999,4724.7998,4713.6001,4720.3999,120
1778472000,4729.5000,4729.5000,4718.7002,4718.7002,120
